web	insectorder	insectfamily	insectgenus	insectspecies	plantfamily	plantgenus	plantspecies	interquant
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Asteraceae 	Zinnia	elegans 	1
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Bignoniaceae	Campsis 	radicans 	1
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Bombacaceae 	Ceiba 	pentradra	1
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Brassicaceae 	Arabis 	alpina 	1
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Cactaceae 	Zygocactus	truncatus 	1
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Caprifoliaceae 	Viburnum 	tinus 	1
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Caryophyllaceae 	Dianthus 	hybridus 	1
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Convolvulaceae 	Ipomoea 	purpurea 	1
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Droseraceae 	Dionea		1
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Gesneriaceae 	Aeschynanthus	radicans 	1
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Hydrangeaceae 	Hydrangea	hortensis 	1
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Lamiaceae	Thymus 		1
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Malvaceae 	Hibiscus 		1
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Malvaceae 	Hibiscus 	syriacus	1
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Oleaceae 	Jasminum	officinale 	1
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Primulaceae 	Cyclamen 	persicum 	1
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Solanaceae 	Calibrachoa 		1
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Solanaceae 	Datura	hybrida	1
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Solanaceae 	Solandra 		1
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Solanaceae 	Solanum		1
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Zamiaceae 	Zamia 	pumila 	1
Yovkova2013	Hemiptera	Aphididae	Ovatus	crataegarius	Lamiaceae 	Monarda 	Monarda 	1
Yovkova2013	Hemiptera	Aphididae	Periphyllus	californiensis	Aceraceae 	Acer 	palmatum	1
Yovkova2013	Hemiptera	Aphididae	Prociphilus	fraxinifolii	Oleaceae 	Fraxinus 		1
Yovkova2013	Hemiptera	Aphididae	Prociphilus		Oleaceae 	Fraxinus 	excelsior	1
Yovkova2013	Hemiptera	Aphididae	Rhopalosiphum	nymphaeae	Nymphaeaceae 	Nymphaea 	alba 	1
Yovkova2013	Hemiptera	Aphididae	Rhopalosiphum	padi	Asphodelaceae 	Kniphophia	uvaria	1
Yovkova2013	Hemiptera	Aphididae	Rhopalosiphum	padi	Poaceae 	Agrostis 		1
Yovkova2013	Hemiptera	Aphididae	Rhopalosiphum	padi		Festuca ovina 	glauca	1
Yovkova2013	Hemiptera	Aphididae	Aphis	fabae	Aizoaceae	Aptenia	cordifolia	2
Yovkova2013	Hemiptera	Aphididae	Aphis	gossypii	Asteracae	Chrysanthemum	hybridum	2
Yovkova2013	Hemiptera	Aphididae	Aphis	nasturtii	Malvaceae	Hibiscus	rosa-sinensis	2
Yovkova2013	Hemiptera	Aphididae	Aphis	nasturtii	Malvaceae	Hibiscus	syriacus	2
Yovkova2013	Hemiptera	Aphididae	Aphis	nerii	Apocynaceae	Nerium	oleander	2
Yovkova2013	Hemiptera	Aphididae	Aphis	spiraecola	Aizoaceae	Aptenia 	cordifolia	2
Yovkova2013	Hemiptera	Aphididae	Aphis	spiraecola	Malvaceae 	Hibiscus	rosa-sinensis	2
Yovkova2013	Hemiptera	Aphididae	Aphis	spiraecola	Rosaceae 	Aronia 	melanocarpa	2
Yovkova2013	Hemiptera	Aphididae	Aulacorthum	solani	Acanthaceae 	Aphelandra	squarrosa	2
Yovkova2013	Hemiptera	Aphididae	Aulacorthum	solani	Apocynaceae 	Vinca	major	2
Yovkova2013	Hemiptera	Aphididae	Aulacorthum	solani	Araceae 	Anthurium	andraeanum	2
Yovkova2013	Hemiptera	Aphididae	Aulacorthum	solani	Araliaceae	Schefflera	arboricola	2
Yovkova2013	Hemiptera	Aphididae	Aulacorthum	solani	Solanaceae 	Calibrachoa 		2
Yovkova2013	Hemiptera	Aphididae	Aulacorthum	circumflexum	Anthericaceae 	chlorophytum	comosum	2
Yovkova2013	Hemiptera	Aphididae	Aulacorthum	circumflexum	Araceae 	Alocasia 	macrorrhizos	2
Yovkova2013	Hemiptera	Aphididae	Aulacorthum	circumflexum	Bombacaceae 	Ceiba 	pentandra	2
Yovkova2013	Hemiptera	Aphididae	Aulacorthum	circumflexum	Malvaceae 	Abutilon 	hybridum 	2
Yovkova2013	Hemiptera	Aphididae	Aulacorthum	circumflexum	Malvaceae 	Hibiscus 	rosa-sinensis	2
Yovkova2013	Hemiptera	Aphididae	Aulacorthum	circumflexum	Oxalidaceae 	Oxalis 		2
Yovkova2013	Hemiptera	Aphididae	Myzus 	ornatus 	Lamiaceae 	Coleus 	hybridus	2
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Acanthaceae	Thunbergia 	coccinea	2
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Anthericaceae 	chlorophytum	comosum	2
Yovkova2013	Hemiptera	Aphididae	Tinocallis 	kahawaluokalani	Lythraceae	Lagerstroemia	indica	2
Yovkova2013	Hemiptera	Aphididae	Aphis	gossypii	Malvaceae	Hibiscus	syriacus	3
Yovkova2013	Hemiptera	Aphididae	Aulacorthum	circumflexum	Apocynaceae 	Vinca 	major 	3
Yovkova2013	Hemiptera	Aphididae	Brachycaudus	cardui 	Asteraceae 	Senecio 	cineraria	3
Yovkova2013	Hemiptera	Aphididae	Macrosiphum	euphorbiae	Malvaceae 	Hibiscus	rosa-sinensis	3
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Apocynaceae 	Mandevilla	sanderii	3
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Convolvulaceae 	Dichondra 	repens	3
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Nyctaginaceae 	Bougainvillea	glabra	3
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Solanaceae 	Solandra 	maxima 	3
Yovkova2013	Hemiptera	Aphididae	Aphis	gossypii	Acanthaceae	Aphelandra	squarrosa	4
Yovkova2013	Hemiptera	Aphididae	Aphis	gossypii	Asteracae	Chrysanthemum	dendrathema(indicum) 	4
Yovkova2013	Hemiptera	Aphididae	Aphis	hederae	Araliaceae	Hedera	helix	4
Yovkova2013	Hemiptera	Aphididae	Aulacorthum	solani	Geraniaceae 	Pelargonium	peltanium	4
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Araliaceae 	Schefflera 	arboricola	4
Yovkova2013	Hemiptera	Aphididae	Myzus 	persicae 	Malvaceae 	Hibiscus 	rosa-sinensis	4
Yovkova2013	Hemiptera	Aphididae	Aulacorthum	solani	Malvaceae 	Hibiscus	rosa-sinensis	5
Yovkova2013	Hemiptera	Aphididae	Aulacorthum	circumflexum	Araceae 	Syngonium	podophyllum	5
Yovkova2013	Hemiptera	Aphididae	Idiopterus 	nephrelepidis	Davalliaceae 	Nephrolepis 	exaltata	6
Yovkova2013	Hemiptera	Aphididae	Aulacorthum	solani	Geraniaceae 	Pelargonium	zonale 	8
Yovkova2013	Hemiptera	Aphididae	Macrosiphoniella	sanborni	Asteraceae 	Chrysanthemum	hybridum	8
Yovkova2013	Hemiptera	Aphididae	Aphis	gossypii	Malvaceae	Hibiscus	rosa-sinensis	9
Yovkova2013	Hemiptera	Aphididae	Macrosiphoniella	sanborni	Asteraceae 	Dendranthema		12
Zhu2018		NA	Zaphanaula	hemileuca	NA	Myrsine	seguinii	1
Zhu2018		NA	Sena	nr_prompta_BOLD_AAL7039	NA	Lithocarpus	calophyllus	1
Zhu2018		NA	Sena	nr_prompta_BOLD_AAL7039	NA	Castanopsis	fissa	1
Zhu2018		NA	Sena	nr_prompta_BOLD_AAL7039	NA	Acer	tutcheri	1
Zhu2018		NA	Sena	nr_prompta_BOLD_AAL7039	NA	Engelhardtia	fenzlii	1
Zhu2018		NA	Sena	nr_prompta_BOLD_AAL7039	NA	Lithocarpus	uvariifolius	1
Zhu2018		NA	Geometridae	sp_1124	NA	Altingia	chinensis	1
Zhu2018		NA	Geometridae	sp_1124	NA	Cyclobalanopsis	spch	1
Zhu2018		NA	Bastilla	serratilinea	NA	Antidesma	venosum	1
Zhu2018		NA	Bastilla	serratilinea	NA	Sloanea	sinensis	1
Zhu2018		NA	Ischnusia	culiculina	NA	Calamus	sp	1
Zhu2018		NA	Selidosema	brunnearia_sp2	NA	Castanopsis	nigrescens	1
Zhu2018		NA	Selidosema	brunnearia_sp2	NA	Pinus	massoniana	1
Zhu2018		NA	Selidosema	brunnearia_sp2	NA	Ardisia	punctata	1
Zhu2018		NA	Selidosema	brunnearia_sp2	NA	Pluvianthus	squarrosus	1
Zhu2018		NA	Geometridae	sp1	NA	Acacia	sinuata	1
Zhu2018		NA	Eois	carrasca	NA	Cryptocarya	concinna	1
